id,page,type
698,Bottle_Grotto.html,LOCATION
699,Bottom_of_the_Pot.html,LOCATION
700,Bottom_of_the_Well.html,LOCATION
702,Bottomless_Swamp.html,LOCATION
708,Bow-Wow_Headband.html,LOCATION
719,Brazen_Beak.html,LOCATION
720,Breach_of_Demise.html,LOCATION
724,Breen.html,LOCATION
725,Breman_Peak.html,LOCATION
735,Bridge_of_Eldin.html,LOCATION
736,Bridge_of_Eldin_(Breath_of_the_Wild).html,LOCATION
737,Bridge_of_Eldin__Defender.html,LOCATION
738,Bridge_of_Hylia.html,LOCATION
739,Bridge_of_Hylia_(Breath_of_the_Wild).html,LOCATION
742,Brigo.html,LOCATION
745,Broca_Island.html,LOCATION
750,Bronas_Forest.html,LOCATION
760,Brynna_Plain.html,LOCATION
762,Bubinga_Forest.html,LOCATION
774,Bug_Medal.html,LOCATION
775,Bug_Rock.html,LOCATION
779,Bulblin_Camp.html,LOCATION
802,Buzzblob_Cave.html,LOCATION
806,C-c-cold_Island.html,LOCATION
808,Cabana.html,LOCATION
811,Cado.html,LOCATION
813,Cafe_Bar.html,LOCATION
818,Calatia.html,LOCATION
821,Calora_Lake.html,LOCATION
828,Camera_Shop.html,LOCATION
832,Camphor_Pond.html,LOCATION
840,Cane_Sugar.html,LOCATION
850,Cannon_Island.html,LOCATION
863,Cape_Cales.html,LOCATION
864,Cape_Cresia.html,LOCATION
865,Cape_Treasure.html,LOCATION
873,Captain_Stalfos.html,LOCATION
883,Carock.html,LOCATION
884,Carok_Bridge.html,LOCATION
895,Castle_Courtyard.html,LOCATION
897,Castle_Grounds.html,LOCATION
898,Castle_Town.html,LOCATION
899,Castle_Town_Prison.html,LOCATION
900,Castle_Town_Shop.html,LOCATION
901,Castle_Town_Watchtower.html,LOCATION
902,Castor_Wilds.html,LOCATION
1013,Category_Freshly-Picked_Tingle's_Rosy_Rupeeland_dungeons.html,LOCATION
1051,Category_Hyrule_Warriors_locations.html,LOCATION
1057,Category_Islands.html,LOCATION
1076,Category_Link's_Crossbow_Training_locations.html,LOCATION
1081,"Category_Locations,_Lists.html",LOCATION
1082,Category_Locations.html,LOCATION
1093,Category_Mini-dungeons.html,LOCATION
228,Arbiter's_Grounds_(Breath_of_the_Wild).html,LOCATION
1149,Category_Shops.html,LOCATION
1150,Category_Shrines.html,LOCATION
229,Arbiter's_Grounds_(Twilight_Princess).html,LOCATION
1164,Category_Stables.html,LOCATION
1185,Category_The_Legend_of_Zelda_Location_Images.html,LOCATION
1191,Category_The_Legend_of_Zelda__A_Link_Between_Worlds_Location_Images.html,LOCATION
8378,Water_Temple_(Tri_Force_Heroes).html,LOCATION
1197,Category_The_Legend_of_Zelda__A_Link_Between_Worlds_locations.html,LOCATION
1229,Category_The_Legend_of_Zelda__Breath_of_the_Wild_locations.html,LOCATION
1247,Category_The_Legend_of_Zelda__Four_Swords_Adventures_locations.html,LOCATION
1261,Category_The_Legend_of_Zelda__Four_Swords_locations.html,LOCATION
1273,Category_The_Legend_of_Zelda__Link's_Awakening_dungeons.html,LOCATION
1326,Category_The_Legend_of_Zelda__Oracle_of_Ages_locations.html,LOCATION
1342,Category_The_Legend_of_Zelda__Oracle_of_Seasons_locations.html,LOCATION
1355,Category_The_Legend_of_Zelda__Phantom_Hourglass_dungeons.html,LOCATION
1368,Category_The_Legend_of_Zelda__Skyward_Sword_Location_Images.html,LOCATION
1371,Category_The_Legend_of_Zelda__Skyward_Sword_dungeons.html,LOCATION
1374,Category_The_Legend_of_Zelda__Skyward_Sword_locations.html,LOCATION
1385,Category_The_Legend_of_Zelda__Spirit_Tracks_Location_Images.html,LOCATION
1388,Category_The_Legend_of_Zelda__Spirit_Tracks_dungeons.html,LOCATION
1391,Category_The_Legend_of_Zelda__Spirit_Tracks_locations.html,LOCATION
8422,Western_Hyrule.html,LOCATION
1437,Category_The_Legend_of_Zelda__Tri_Force_Heroes_locations.html,LOCATION
1506,Category_Zelda_II__The_Adventure_of_Link_dungeons.html,LOCATION
1509,Category_Zelda_II__The_Adventure_of_Link_locations.html,LOCATION
1517,Catfish's_Maw.html,LOCATION
1521,Cave_of_Flames.html,LOCATION
1522,Cave_of_No_Return.html,LOCATION
1523,Cave_of_Ordeals.html,LOCATION
1530,Cecilia.html,LOCATION
1531,Celessa.html,LOCATION
1532,Cemetery.html,LOCATION
1533,Central_Hyrule.html,LOCATION
1534,Central_Hyrule_Tower.html,LOCATION
1535,Central_Square.html,LOCATION
1536,Central_Tower.html,LOCATION
1537,Cephla_Lake.html,LOCATION
1542,Chaas_Qeta_Shrine.html,LOCATION
1547,Chamber_of_Sages.html,LOCATION
1548,Chambers_of_Insight.html,LOCATION
1549,Champion's_Gate.html,LOCATION
1550,Champion's_Gate_North.html,LOCATION
1569,Chateau_Romani.html,LOCATION
1578,"Chef_Aurie_Taamu,_Vol-2.html",LOCATION
1582,Chessica.html,LOCATION
1584,Cheval's_Grave.html,LOCATION
1589,Chief's_Room.html,LOCATION
1596,Chillfin_Trout.html,LOCATION
1602,Chork.html,LOCATION
1606,Chu.html,LOCATION
1610,Chu_Jelly_Juice_Shop.html,LOCATION
1612,Chuchu_Jelly.html,LOCATION
1613,Chudley's_Fine_Goods_and_Fancy_Trinkets_Emporium.html,LOCATION
1624,City_in_the_Sky.html,LOCATION
1625,City_in_the_Sky__Defender.html,LOCATION
1627,Claree.html,LOCATION
1628,Clarnet_Coast.html,LOCATION
1630,Classified_Envelope.html,LOCATION
1631,Clavia.html,LOCATION
1638,Cleff.html,LOCATION
1639,Cliff_Plateau_Isles.html,LOCATION
1640,Cliffs_of_Quince.html,LOCATION
1641,Cliffs_of_Ruvara.html,LOCATION
1643,Climber's_Bandanna.html,LOCATION
1650,Clock_Tower.html,LOCATION
1651,Clock_Town.html,LOCATION
1652,Clock_Town_Bank.html,LOCATION
1657,Cloud_Tops.html,LOCATION
1661,Coast_of_No_Return.html,LOCATION
1664,Cobble_Kingdom.html,LOCATION
1668,Cold_Darner.html,LOCATION
1670,Coldsnap_Hollow.html,LOCATION
1672,Coliseum_Ruins.html,LOCATION
1677,Color_Dungeon.html,LOCATION
1681,Colosseum_Ruins.html,LOCATION
1687,Compass.html,LOCATION
1702,Cora_Lake.html,LOCATION
1704,Coral_Reef.html,LOCATION
1706,Corta_Lake.html,LOCATION
1707,Corvash_Peak.html,LOCATION
1709,Cottla.html,LOCATION
1712,Courage_Steppe.html,LOCATION
1727,Crazy_Tracy's_Health_Spa.html,LOCATION
1728,Crazy_Tracy.html,LOCATION
1741,Crenel_Hills.html,LOCATION
1742,Crenel_Peak.html,LOCATION
1744,Crescent_Island.html,LOCATION
1745,Crescent_Moon_Island.html,LOCATION
1758,Crown_Dungeon.html,LOCATION
1772,Cucco_Ranch.html,LOCATION
1774,Cucco_Shack.html,LOCATION
1779,Cueball.html,LOCATION
1780,Cuho_Mountain.html,LOCATION
1783,Curiosity_Shop.html,LOCATION
1788,Curry_for_What_Ails_You.html,LOCATION
1803,Cyclok.html,LOCATION
1806,Cyclops_Reef.html,LOCATION
1809,Daag_Chokah_Shrine.html,LOCATION
1810,Dabi.html,LOCATION
1813,Dagah_Keek_Shrine.html,LOCATION
1816,Dah_Hesho_Shrine.html,LOCATION
1818,Dah_Kaso_Shrine.html,LOCATION
1823,Daka_Tuss_Shrine.html,LOCATION
1825,Dako_Tah_Shrine.html,LOCATION
1828,Dalite_Forest.html,LOCATION
1829,Damel_Forest.html,LOCATION
1832,DampÇ's_Grave.html,LOCATION
1836,Dancing_Dragon_Dungeon.html,LOCATION
1841,Danton.html,LOCATION
1842,Dantz.html,LOCATION
1847,Daqa_Koh_Shrine.html,LOCATION
1849,Daqo_Chisay_Shrine.html,LOCATION
1850,Darb_Pond.html,LOCATION
1864,Dark_Hyrule_Castle.html,LOCATION
1866,Dark_Keese.html,LOCATION
1870,Dark_Link_(Ocarina_of_Time).html,LOCATION
1874,Dark_Links_(A_Link_to_the_Past).html,LOCATION
1875,Dark_Links_(Tri_Force_Heroes).html,LOCATION
1876,Dark_Lizalfos.html,LOCATION
1880,Dark_Ore_Mine.html,LOCATION
1882,Dark_Palace.html,LOCATION
1884,Dark_Realm.html,LOCATION
1885,Dark_Realm_(dungeon).html,LOCATION
1895,Dark_World_(A_Link_to_the_Past).html,LOCATION
1896,Dark_World_(Four_Swords_Adventures).html,LOCATION
1899,Darkhammer.html,LOCATION
1901,Darknut_Battle.html,LOCATION
1913,Darunia's_Room.html,LOCATION
1915,Darunia_Lake.html,LOCATION
1916,Darybon_Plains.html,LOCATION
1918,Dauntless.html,LOCATION
1919,Daval_Peak.html,LOCATION
1920,Davdi_Island.html,LOCATION
1929,Dead_End.html,LOCATION
1934,Death_Caldera.html,LOCATION
1936,Death_Mountain.html,LOCATION
1937,Death_Mountain_Crater.html,LOCATION
1938,Death_Mountain_Foothills.html,LOCATION
1939,Death_Mountain_Summit.html,LOCATION
1940,Death_Mountain_Trail.html,LOCATION
1941,Death_Mountain_Trail_Starting_Point.html,LOCATION
1943,Decayed_Guardian.html,LOCATION
1945,Deception_Castle.html,LOCATION
1946,Dee_Ess_Island.html,LOCATION
1949,Deep_Akkala.html,LOCATION
1951,Deep_Python.html,LOCATION
1952,Deep_Woods.html,LOCATION
1953,Deepback_Bay.html,LOCATION
1954,Deepwood_Shrine.html,LOCATION
1964,Deku_Butler.html,LOCATION
1966,Deku_Elementary.html,LOCATION
1967,Deku_Flower.html,LOCATION
1968,Deku_Forest.html,LOCATION
1977,Deku_Palace.html,LOCATION
1980,Deku_Royal_Family.html,LOCATION
1982,Deku_Scrub_Brothers.html,LOCATION
1983,Deku_Scrub_Playground.html,LOCATION
1987,Deku_Shield.html,LOCATION
1988,Deku_Shrine.html,LOCATION
1991,Deku_Temple.html,LOCATION
1993,Deku_Toad.html,LOCATION
1995,Deku_Tree's_Navel.html,LOCATION
2018,Den_of_Trials.html,LOCATION
2019,Dento.html,LOCATION
2020,Deplian_Badlands.html,LOCATION
2028,Desert_(The_Legend_of_Zelda).html,LOCATION
2029,Desert_Colossus.html,LOCATION
2031,Desert_Palace_(A_Link_Between_Worlds).html,LOCATION
2032,Desert_Palace_(A_Link_to_the_Past).html,LOCATION
2034,Desert_Province.html,LOCATION
2036,Desert_Temple_(Four_Swords_Adventures).html,LOCATION
2037,Desert_Temple_(Tri_Force_Heroes).html,LOCATION
2042,Desert_of_Doubt.html,LOCATION
2043,Desert_of_Mystery.html,LOCATION
2044,Desma's_Labyrinth.html,LOCATION
2054,Devilish_Girl.html,LOCATION
2057,Deya_Lake.html,LOCATION
2058,Deya_Village_Ruins.html,LOCATION
2059,Dharkstare.html,LOCATION
2063,Diamond_Steppe_Island.html,LOCATION
2064,Dig_Cavern.html,LOCATION
2065,Digdogg_Suspension_Bridge.html,LOCATION
2071,Dila_Maag_Shrine.html,LOCATION
2072,Dillie.html,LOCATION
2087,Dining_Hall.html,LOCATION
2096,Dinraal.html,LOCATION
2098,Disorientation_Station.html,LOCATION
2099,Distant_Nebula.html,LOCATION
2100,Divine_Beast.html,LOCATION
2109,Doc_Bandam.html,LOCATION
2110,Docks.html,LOCATION
2114,Dodoh.html,LOCATION
2115,Dodongo's_Cavern.html,LOCATION
2124,Doggy_Racetrack.html,LOCATION
2126,Dojos.html,LOCATION
2129,Domidak.html,LOCATION
2134,Dongorongo.html,LOCATION
2142,Doors_of_Virtue.html,LOCATION
2144,Dora_Dora.html,LOCATION
2145,Dorian.html,LOCATION
2146,Dorill.html,LOCATION
2151,Douma.html,LOCATION
2155,Dow_Na'eh_Shrine.html,LOCATION
2157,Dowse.html,LOCATION
2158,Dowsing.html,LOCATION
2161,Dr-2.html,LOCATION
2164,Drablands.html,LOCATION
2165,Dracozu_Lake.html,LOCATION
2166,Dracozu_River.html,LOCATION
2167,Dragon's_Exile.html,LOCATION
2169,Dragon_Bone_Mire.html,LOCATION
2172,Dragon_Key.html,LOCATION
2176,Dragon_Roost_Cavern.html,LOCATION
2177,Dragon_Roost_Island.html,LOCATION
2178,Dragon_Roost_Mountain.html,LOCATION
2193,Dream_Shrine.html,LOCATION
2197,Drenan_Highlands.html,LOCATION
2200,Dronoc's_Pass.html,LOCATION
2206,Dueling_Peaks.html,LOCATION
2207,Dueling_Peaks_South.html,LOCATION
2208,Dueling_Peaks_Stable.html,LOCATION
2209,Dueling_Peaks_Tower.html,LOCATION
2217,Dunba_Taag_Shrine.html,LOCATION
2220,Dungeon.html,LOCATION
2223,Dungeons.html,LOCATION
2225,Dunsel_Plateau.html,LOCATION
2246,EX_Treasure__Twilight_Relic.html,LOCATION
2247,EX_Treasure__Usurper_King.html,LOCATION
2249,Eagle's_Tower.html,LOCATION
2251,Eagus_Bridge.html,LOCATION
2257,Earth_Spring.html,LOCATION
2259,Earth_Temple_(Skyward_Sword).html,LOCATION
2260,Earth_Temple_(The_Wind_Waker).html,LOCATION
2262,East_Akkala_Beach.html,LOCATION
2263,East_Akkala_Plains.html,LOCATION
2264,East_Akkala_Stable.html,LOCATION
2265,East_Barrens.html,LOCATION
2266,East_Bridge.html,LOCATION
2267,East_Castle_Town.html,LOCATION
2268,East_Clock_Town.html,LOCATION
2269,East_Deplian_Badlands.html,LOCATION
2270,East_Gerudo_Mesa.html,LOCATION
2271,East_Gerudo_Ruins.html,LOCATION
2272,East_Gut_Check_Rock.html,LOCATION
2273,East_Hyrule_Castle.html,LOCATION
2274,East_Mount_Granajh.html,LOCATION
2275,East_Necluda.html,LOCATION
2276,East_Passage.html,LOCATION
2277,East_Post_Ruins.html,LOCATION
2278,East_Ranch_Ruins.html,LOCATION
2279,East_Reservoir_Lake.html,LOCATION
2280,East_Sokkala_Bridge.html,LOCATION
2281,East_Wind.html,LOCATION
2282,East_of_the_Bay.html,LOCATION
2283,Eastern_Abbey.html,LOCATION
2284,Eastern_Coast.html,LOCATION
2285,Eastern_Daval_Peak.html,LOCATION
2286,Eastern_Fairy_Island.html,LOCATION
2287,Eastern_Hills.html,LOCATION
2289,Eastern_Hyrule_(Four_Swords_Adventures).html,LOCATION
2290,Eastern_Hyrule_(The_Adventure_of_Link).html,LOCATION
2292,Eastern_Palace_(A_Link_Between_Worlds).html,LOCATION
2293,Eastern_Palace_(A_Link_to_the_Past).html,LOCATION
2294,Eastern_Suburbs.html,LOCATION
2295,Eastern_Temple.html,LOCATION
2296,Eastern_Triangle_Island.html,LOCATION
2297,Eastmost_Penninsula.html,LOCATION
2298,Ebara_Forest.html,LOCATION
2299,Ebon_Mountain.html,LOCATION
2301,Eddo.html,LOCATION
2312,Eightfold_Blade.html,LOCATION
2315,Elde_Inn.html,LOCATION
2317,Eldin's_Flank.html,LOCATION
2319,Eldin_(Breath_of_the_Wild).html,LOCATION
2322,Eldin_Bridge.html,LOCATION
2323,Eldin_Canyon.html,LOCATION
2324,Eldin_Caves.html,LOCATION
2325,Eldin_Great_Skeleton.html,LOCATION
2326,Eldin_Mountains.html,LOCATION
2327,Eldin_Ore.html,LOCATION
2328,Eldin_Province.html,LOCATION
2330,Eldin_Spring.html,LOCATION
2331,Eldin_Tower.html,LOCATION
2332,Eldin_Volcano.html,LOCATION
2348,Elemental_Sanctuary.html,LOCATION
2352,Elixir_Soup.html,LOCATION
2354,Elma_Knolls.html,LOCATION
2355,Elsie.html,LOCATION
2357,Ember_Seed.html,LOCATION
2365,Empty_Well.html,LOCATION
2367,Ena.html,LOCATION
2368,Enchanted.html,LOCATION
2373,Endless_Pit.html,LOCATION
2374,Endless_Trap.html,LOCATION
2375,Ends_of_the_Earth_Station.html,LOCATION
2380,Enemy_Nation.html,LOCATION
2391,Energy_Gauge.html,LOCATION
2406,Equestrian_Riding_Course.html,LOCATION
2414,Eryck.html,LOCATION
2423,Ether_Medallion.html,LOCATION
2425,Etsu_Korima_Shrine.html,LOCATION
2427,Eventide_Island.html,LOCATION
2429,Evil_Eagle.html,LOCATION
2431,Exchange_Ruins.html,LOCATION
2437,Explorer's_Crypt.html,LOCATION
2449,Eyeglass_Isle.html,LOCATION
2451,Eyeglass_Lake.html,LOCATION
2461,Face_Shrine_(dungeon).html,LOCATION
2462,Face_Shrine_(region).html,LOCATION
2469,Fairies'_Woods.html,LOCATION
2473,Fairy_(Breath_of_the_Wild).html,LOCATION
2476,Fairy_Doll.html,LOCATION
2479,Fairy_Fountain.html,LOCATION
2480,Fairy_Garden.html,LOCATION
2484,Fairy_Pond.html,LOCATION
2487,Fairy_Slingshot.html,LOCATION
2492,Falbi's_Flight-by-Fowl.html,LOCATION
2495,Falmark.html,LOCATION
2497,Fanadi's_Palace.html,LOCATION
2500,Fang_and_Bone.html,LOCATION
2501,Far_Eastern_Sea.html,LOCATION
2506,Faron_(Breath_of_the_Wild).html,LOCATION
2510,Faron_Grasslands.html,LOCATION
2511,Faron_High_Road.html,LOCATION
2512,Faron_Province.html,LOCATION
2513,Faron_Sea.html,LOCATION
2515,Faron_Spring.html,LOCATION
2516,Faron_Tower.html,LOCATION
2517,Faron_Woods.html,LOCATION
2521,Farore's_Flame_Chamber.html,LOCATION
2533,Farosh_Hills.html,LOCATION
2534,Fashion_Passion.html,LOCATION
2540,Faáade_(Link's_Awakening).html,LOCATION
2549,Ferris_Wheel.html,LOCATION
2553,Festival_Tower.html,LOCATION
2554,Fi%2FHyrule_Warriors.html,LOCATION
2577,Final_Trial.html,LOCATION
2579,Find_the_Fairy_Fountain.html,LOCATION
2583,Finra_Woods.html,LOCATION
2584,Fir_River.html,LOCATION
2589,Fire_Cephalopod.html,LOCATION
2593,Fire_Keese.html,LOCATION
2596,Fire_Mountain.html,LOCATION
2598,Fire_Realm.html,LOCATION
2601,Fire_Sanctuary_(Skyward_Sword).html,LOCATION
2602,Fire_Sanctuary_(Spirit_Tracks).html,LOCATION
2605,Fire_Temple_(Ocarina_of_Time).html,LOCATION
2606,Fire_Temple_(Spirit_Tracks).html,LOCATION
2615,Fireproof_Lizard_Roundup.html,LOCATION
2617,Firly_Plateau.html,LOCATION
2618,Firly_Pond.html,LOCATION
2619,First_Continent.html,LOCATION
2621,First_Gatehouse.html,LOCATION
2624,Fish.html,LOCATION
2628,Fish_Rock.html,LOCATION
2632,Fisherman's_Hut.html,LOCATION
2633,Fisherman's_Island.html,LOCATION
2636,Fisherman_(Link's_Awakening).html,LOCATION
2640,Fishing_Hole.html,LOCATION
2643,Fishing_Pond.html,LOCATION
2644,Fishing_Resort.html,LOCATION
2648,Fissure.html,LOCATION
2650,Five-Eye_Reef.html,LOCATION
2651,Five-Star_Isles.html,LOCATION
2663,Flare_Dancer.html,LOCATION
2666,Flavi.html,LOCATION
2672,Flight_Control_Platform.html,LOCATION
2673,Flight_Range.html,LOCATION
2676,Floodgate_Keeper.html,LOCATION
2680,Floret_Sandbar.html,LOCATION
2681,Floria_Bridge.html,LOCATION
2682,Floria_Falls.html,LOCATION
2683,Floria_River.html,LOCATION
2707,Foothill_Stable.html,LOCATION
2708,Footrace_Check-In.html,LOCATION
2710,Forbidden_Woods.html,LOCATION
2718,Forest's_General_Store.html,LOCATION
2725,Forest_Haven.html,LOCATION
2727,Forest_Realm.html,LOCATION
2728,Forest_Sanctuary.html,LOCATION
2729,Forest_Stage.html,LOCATION
2731,Forest_Temple_(Ocarina_of_Time).html,LOCATION
2732,Forest_Temple_(Spirit_Tracks).html,LOCATION
2733,Forest_Temple_(Tri_Force_Heroes).html,LOCATION
2734,Forest_Temple_(Twilight_Princess).html,LOCATION
2736,Forest_Training_Center.html,LOCATION
2738,Forest_Water.html,LOCATION
2739,Forest_of_Fairies.html,LOCATION
2740,Forest_of_Spirits.html,LOCATION
2742,Forest_of_Time_(Breath_of_the_Wild).html,LOCATION
2745,Forgotten_Temple.html,LOCATION
2746,Forked_Lizal_Spear.html,LOCATION
2747,Forsaken_Fortress.html,LOCATION
2748,Forsaken_Fortress_(Hyrule_Warriors).html,LOCATION
2749,Fort_Hateno.html,LOCATION
2753,Fortress_(Tri_Force_Heroes).html,LOCATION
2754,Fortress_of_Winds.html,LOCATION
2757,Fortune-Teller.html,LOCATION
2762,Fossil_Stallord_Battle.html,LOCATION
2763,Foul_Fruit.html,LOCATION
2765,Fountain_Idol.html,LOCATION
2766,Four-Eye_Reef.html,LOCATION
2767,Four_Giants.html,LOCATION
2768,Four_Knights_of_the_Cobble_Kingdom.html,LOCATION
2770,Four_Sword_Sanctuary.html,LOCATION
2783,Freezor.html,LOCATION
2785,Fresh_Milk.html,LOCATION
2797,Frog's_Song_of_Soul.html,LOCATION
2819,Frozen_Hyrule_(level).html,LOCATION
2820,Frozen_Hyrule_(location).html,LOCATION
2827,Fruit_Balloons.html,LOCATION
2833,Fun_Fun_Island.html,LOCATION
2835,Funday_School.html,LOCATION
2837,Fural_Plain.html,LOCATION
2838,Fural_Plains.html,LOCATION
2854,Gaddison.html,LOCATION
2859,Gale_Boomerang.html,LOCATION
2860,Gale_Isle.html,LOCATION
2861,Gale_Seed.html,LOCATION
2862,Galli.html,LOCATION
2863,Gama_Cove.html,LOCATION
2870,Game_Over.html,LOCATION
2871,Gamelon.html,LOCATION
2874,Ganon's_Castle.html,LOCATION
2880,Ganon's_Tower_(A_Link_to_the_Past).html,LOCATION
2881,Ganon's_Tower_(Hyrule_Warriors).html,LOCATION
2882,Ganon's_Tower_(The_Wind_Waker).html,LOCATION
2899,Ganondorf_(Ocarina_of_Time).html,LOCATION
2907,Gargoyle_Statue.html,LOCATION
2910,Garo's_Mask.html,LOCATION
2921,Gate_of_Souls.html,LOCATION
2923,Gatepost_Town_Ruins.html,LOCATION
2927,Gear_Shop.html,LOCATION
2929,Gee_Ha'rah_Shrine.html,LOCATION
2936,Gemesaur_King.html,LOCATION
2942,General_Shoppe.html,LOCATION
2944,Genie.html,LOCATION
2948,Gero_Pond.html,LOCATION
2949,Gerudo's_Fortress.html,LOCATION
2950,Gerudo's_Training_Ground.html,LOCATION
2951,Gerudo.html,LOCATION
2952,Gerudo_(Breath_of_the_Wild).html,LOCATION
2953,Gerudo_Canyon.html,LOCATION
2954,Gerudo_Canyon_Pass.html,LOCATION
2955,Gerudo_Canyon_Stable.html,LOCATION
2956,Gerudo_Desert.html,LOCATION
2957,Gerudo_Desert_Gateway.html,LOCATION
2959,Gerudo_Fortress.html,LOCATION
2960,Gerudo_Great_Skeleton.html,LOCATION
2962,Gerudo_Highlands.html,LOCATION
2966,Gerudo_Mesa.html,LOCATION
2967,Gerudo_Moldorm__Defender.html,LOCATION
2970,Gerudo_Secret_Club.html,LOCATION
2972,Gerudo_Sirwal.html,LOCATION
2974,Gerudo_Stalfos__Defender.html,LOCATION
2975,Gerudo_Summit.html,LOCATION
2978,Gerudo_Tower.html,LOCATION
2979,Gerudo_Town.html,LOCATION
2980,Gerudo_Valley.html,LOCATION
2982,Gerudo_Village.html,LOCATION
2984,Gesane.html,LOCATION
3000,Ghost_Ship_(The_Wind_Waker).html,LOCATION
3001,Ghost_Ship_(boss).html,LOCATION
3002,Ghost_Ship_(dungeon).html,LOCATION
3003,Ghost_Ship_Chart.html,LOCATION
3004,Ghost_Shop.html,LOCATION
3007,Ghostly_Ether.html,LOCATION
3008,Ghostly_Garden.html,LOCATION
3011,Giant's_Forest.html,LOCATION
3046,Ginner_Woods.html,LOCATION
3050,Gisa_Crater.html,LOCATION
3062,Gleeok_Bridge.html,LOCATION
3063,Gleerok.html,LOCATION
3064,Glendo.html,LOCATION
3072,Gnarled_Key.html,LOCATION
3073,Gnarled_Root_Dungeon.html,LOCATION
3083,Goddess_Chest.html,LOCATION
3100,Goflam's_Secret_Hot_Spring.html,LOCATION
3101,Gogobi_Shores.html,LOCATION
3102,Gohdan.html,LOCATION
3113,Goht.html,LOCATION
3118,Gold_Rupee.html,LOCATION
3134,Golden_Feather.html,LOCATION
3150,Gollow_River.html,LOCATION
3152,Golow_River.html,LOCATION
3154,Goma_Asaagh_Shrine.html,LOCATION
3155,Gomess.html,LOCATION
3165,Gooey_Swamp.html,LOCATION
3166,Gooma.html,LOCATION
3170,Goponga_Island.html,LOCATION
3171,Goponga_Swamp.html,LOCATION
3172,Goponga_Village_Ruins.html,LOCATION
3179,Gorae_Torr_Shrine.html,LOCATION
3184,Gorko_Lake.html,LOCATION
3185,Gorko_Tunnel.html,LOCATION
3189,Gorman_Track.html,LOCATION
3191,Goro_Cove.html,LOCATION
3199,Goron_Cave.html,LOCATION
3200,Goron_City.html,LOCATION
3201,Goron_Country_Store.html,LOCATION
3206,Goron_Elder_(Majora's_Mask).html,LOCATION
3208,Goron_Elder_(Spirit_Tracks).html,LOCATION
3211,Goron_Game.html,LOCATION
3214,Goron_Graveyard.html,LOCATION
3215,Goron_Gusto_Shop.html,LOCATION
3216,Goron_Hot_Springs.html,LOCATION
3217,Goron_Island.html,LOCATION
3223,Goron_Mines.html,LOCATION
3224,Goron_Mountain.html,LOCATION
3228,Goron_Powder_Keg_Shop.html,LOCATION
3230,Goron_Racetrack.html,LOCATION
3232,Goron_Shop.html,LOCATION
3234,Goron_Shrine.html,LOCATION
3237,Goron_Target_Practice.html,LOCATION
3238,Goron_Target_Range.html,LOCATION
3240,Goron_Temple.html,LOCATION
3243,Goron_Village.html,LOCATION
3246,Goronbi_Lake.html,LOCATION
3247,Goronbi_Lake_North.html,LOCATION
3248,Goronbi_River.html,LOCATION
3252,Gortram_Cliff.html,LOCATION
3274,Granny's_Potion_Shop.html,LOCATION
3278,Grapp.html,LOCATION
3285,Gravekeeper's_Hut.html,LOCATION
3287,Graveyard_(A_Link_to_the_Past%2FA_Link_Between_Worlds).html,LOCATION
3288,Graveyard_(Four_Swords_Adventures).html,LOCATION
3289,Graveyard_(Oracle_of_Seasons).html,LOCATION
3291,Graveyard_(Skyward_Sword).html,LOCATION
3292,Graveyard_(The_Legend_of_Zelda).html,LOCATION
3294,Grayblade.html,LOCATION
3295,Great_Bay.html,LOCATION
3296,Great_Bay_Coast.html,LOCATION
3297,Great_Bay_Temple.html,LOCATION
3298,Great_Bridge_of_Hylia.html,LOCATION
3302,Great_Cliffs.html,LOCATION
3303,Great_Deku_Tree's_Meadow.html,LOCATION
3304,Great_Deku_Tree's_Navel.html,LOCATION
3314,Great_Fairy_Chart.html,LOCATION
3316,Great_Fairy_Fountain.html,LOCATION
3331,Great_Gerudo_Skeleton.html,LOCATION
3333,Great_Hyrule_Forest.html,LOCATION
3339,Great_Moblin's_Realm.html,LOCATION
3341,Great_Palace.html,LOCATION
3342,Great_Plateau.html,LOCATION
3343,Great_Plateau_Tower.html,LOCATION
3344,Great_Rupee_Fairy.html,LOCATION
3345,Great_Sea.html,LOCATION
3350,Great_Swamp.html,LOCATION
3353,Great_Tree.html,LOCATION
3355,Great_Zora_Bridge.html,LOCATION
3356,Greatblade.html,LOCATION
3357,Greater_Hyrule.html,LOCATION
3358,Greatfish_Isle.html,LOCATION
3367,Green_Luck_Ring.html,LOCATION
3375,Greta.html,LOCATION
3379,Grim_Creeper.html,LOCATION
3381,Grim_Temple.html,LOCATION
3382,Grimblade.html,LOCATION
3383,Grinexx.html,LOCATION
3384,Grinnden_Plains.html,LOCATION
3396,Gruve.html,LOCATION
3428,Guards'_Chamber.html,LOCATION
3430,Guchini_Plain.html,LOCATION
3431,Guchini_Plain_Barrows.html,LOCATION
3448,Gut_Check_Rock.html,LOCATION
3453,Gyorg_(Majora's_Mask).html,LOCATION
3454,Gyorg_Pair.html,LOCATION
3457,Ha_Dahamar_Shrine.html,LOCATION
3458,Hagie.html,LOCATION
3462,Hall_of_Secrets.html,LOCATION
3463,Hall_of_Wealth.html,LOCATION
3474,Hanu_Pond.html,LOCATION
3477,Happy_Hearth_Inn.html,LOCATION
3479,Happy_Mask_Shop.html,LOCATION
3481,Haran_Lake.html,LOCATION
3483,Harbor_Town_of_Mido.html,LOCATION
